FIRE_ID,FIRE_NAME,YEAR,ACRES,latitude,longitude
CA3260911605720070605,INKOPAH,2007,5037.0,32.608292060893895,-116.05411472754629
CA3722312142820070903,LICK,2007,47424.0,37.21848106040348,-121.43878049986373
CA3562411976820070620,BROWN,2007,1350.0,35.62595405511226,-119.76757775544677
ID4216011532120070721,MURPHY COMPLEX,2007,567409.0,42.111746974448224,-115.3550317168843
NV4015611707020070410,ELEPHANT,2007,2245.0,40.155764107624314,-117.06754555585061
NV3975011755020070524,EDWARDS CREEK,2007,2328.0,39.75042538338074,-117.54937844204422
NV3955511958720070518,MUSTANG,2007,1511.0,39.5547703660095,-119.58738453520479
NV3919911935320070706,ADRIAN 1,2007,14564.0,39.1996318597968,-119.3569281221211
NV4023011971220070717,SAND PASS,2007,18321.0,40.22424510766837,-119.70705525988187
NV4049711639020070914,CLOSET,2007,1039.0,40.49799406128402,-116.38900607011696
NV4043611606320070620,BAILEY,2007,2020.0,40.43582787751365,-116.0629352412196
NV4073511597020070707,MM 288,2007,2225.0,40.73473685871774,-115.97127783800049
NV4062611628620070706,BARTH,2007,10410.0,40.62436085922935,-116.28893586991433
NV4133011505620070716,HEPWORTH COMPLEX (HEPWORTH),2007,40305.0,41.335854915203036,-115.04487067637861
NV4095811524720070716,HEPWORTH COMPLEX (STEVENS),2007,8111.0,40.958083791330544,-115.24321858517784
NV4175611498520070716,WINECUP COMPLEX (BLACK MOUNTAIN),2007,1561.0,41.75640984671488,-114.98318646546184
NV4162111624020070716,PETAN WILSON FORK,2007,3599.0,41.62609080025374,-116.2442733887352
NV4095311599820070716,CAMP CREEK,2007,2476.0,40.95572098955897,-115.99830329735629
NV4142511692620070716,CASTLE PLACE,2007,5023.0,41.4272694175348,-116.92447452793895
NV4065411566820070717,TWIN BRIDGES,2007,2704.0,40.653871689199555,-115.66679368890213
NV4167111572120070717,MENDIVE,2007,1397.0,41.67058487716928,-115.72171556050381
NV4060711613620070826,RAINE,2007,1375.0,40.60425330841377,-116.13574703885428
NV4068711622720070818,PARTY,2007,4248.0,40.69238262069267,-116.21641518584809
NV4158411740920070914,MARTIN CREEK,2007,8394.0,41.5903462744644,-117.4012474916189
NV4080011817320070706,TUNGSTEN,2007,58367.0,40.762307635821685,-118.1384560547649
NV4090311769720070706,THOMAS,2007,19296.0,40.90464670419353,-117.69109337267486
NV4077311786120070716,DUN GLEN,2007,2071.0,40.77161704296083,-117.86135188732207
NV4060311924820070717,SELENITE,2007,1947.0,40.602569889076506,-119.24593188872755
NV4063911783420070716,BARREL SPRINGS,2007,7365.0,40.63784583552099,-117.83699187750807
NV4133911704720070717,KELLY CREEK,2007,17690.0,41.3384786513859,-117.03818747095374
NV4154811723720070717,RED HILLS,2007,3547.0,41.55550587309646,-117.23604742661493
CA3436111726920070331,LOS FLORES,2007,4834.0,34.36046032757122,-117.2688948368093
CA3935112145820070807,BANGOR,2007,1137.0,39.3532689205594,-121.4579650932923
CA4168112341420070710,ELK COMPLEX (KING CREEK 2),2007,14201.0,41.676082734676044,-123.41354968747055
CA4161712327920070710,ELK COMPLEX (ELK),2007,1364.0,41.62858565356119,-123.2763713795994
CA3498611843120070624,WHITE,2007,11784.0,34.98548937426084,-118.42709649550159
CA3475811881220070519,GORMAN,2007,2606.0,34.75780404447767,-118.81295232488317
CA3440411862220071022,MAGIC,2007,2678.0,34.40625547743547,-118.62323118540763
CA3335911836420070510,ISLAND,2007,4945.0,33.360769781837796,-118.36427641445898
CA3334611747220071023,AMMO FIRE,2007,19213.0,33.343905370812664,-117.46106776719625
CA3338411718020071022,RICE,2007,10013.0,33.38493785176276,-117.182264900869
CA3881112138320070716,PHILLIPS,2007,1053.0,38.8119948723601,-121.38140084607443
CA3382811774720070311,241 FIRE,2007,1855.0,33.82846545542469,-117.74503560598681
CA4101212148620070710,POWER,2007,1055.0,41.011757815328316,-121.4867320230317
CA3598411885320070603,SHANNON,2007,2346.0,35.98270210251752,-118.85074959498374
NV3918211548220070718,CATHEDRAL,2007,4202.0,39.188648809524075,-115.48088082096558
CA3968412005120070710,BALLS CANYON,2007,4551.0,39.68168679106016,-120.05172900841815
NV3947111988620070716,HAWKEN,2007,2833.0,39.47179383443004,-119.88531442483149
CA3441611825020070902,NORTH,2007,2437.0,34.41586128137804,-118.25033166093056
CA3451611872720071020,RANCH,2007,37009.0,34.51172633032886,-118.7275824940617
CA3451511844620071021,BUCKWEED,2007,41332.0,34.50830929867899,-118.45322103071402
CA3278611653420070912,PINE,2007,2302.0,32.78459341593349,-116.53395538289541
CA3307911676620071021,WITCH,2007,167551.0,33.04782522367823,-116.87485280880445
CA3372011766020071021,SANTIAGO,2007,27605.0,33.71906357743797,-117.66440128659339
CA3330011692020071023,POOMACHA,2007,47496.0,33.30033853518916,-116.91925526089719
CA3264611677120071021,HARRIS,2007,90443.0,32.64140654271247,-116.78935921878251
CA3715411835320070706,INYO COMPLEX (SAGE),2007,6531.0,37.16195308181929,-118.34742613505466
CA3684811827920070706,INYO COMPLEX (OAK),2007,28447.0,36.84303728731638,-118.27802266860911
CA4180412341220070710,ELK COMPLEX (LITTLE GRIDER),2007,2397.0,41.80293419057158,-123.41066251000517
CA4184212270320070710,CHINA BACK COMPLEX,2007,3162.0,41.84135818132719,-122.70049502363544
CA3469511965920070704,ZACA,2007,241846.0,34.71807470584943,-119.7371651948416
CA4197112054520070710,FLETCHER,2007,8168.0,41.96652569553819,-120.55290076255714
CA4013912058220070705,ANTELOPE COMPLEX (WHEELER),2007,23108.0,40.13903704078798,-120.58999696243318
CA4022012073620070903,MOONLIGHT,2007,65718.0,40.213889254312484,-120.74319843038505
CA3428911699320070914,BUTLER 2,2007,14661.0,34.28891063176104,-116.98665548256622
CA3426711722820071022,GRASS VALLEY,2007,1463.0,34.26605907678674,-117.22839202281598
CA3423111709520071022,SLIDE,2007,13190.0,34.22303090494451,-117.1038921019721
CA3574911839820070429,JAMES,2007,2080.0,35.760030798394155,-118.3998135587289
CA3587811842820070603,GOLDLEDGE,2007,4168.0,35.879529396355764,-118.42299654575868
CA3628511842820070827,GROUSE,2007,1073.0,36.285125615321746,-118.42841168541459
CA4049212334320070829,WALLOW,2007,1535.0,40.49235493714321,-123.34214133549294
CA3888612004020070623,ANGORA,2007,3014.0,38.887577397258916,-120.03981361104088
CA3405311867820071021,CANYON,2007,4686.0,34.05478545496715,-118.67477208083456
CA3413411831120070508,GRIFFITH PARK,2007,1147.0,34.12724147042227,-118.29069722539556
CA3757311966320071029,JACK,2007,1130.0,37.5723510358159,-119.65906409820883
NV4011611706720070716,ANTELOPE COMPLEX,2007,130150.0,39.88583763651027,-117.25354325393295
NV4070311606720070717,RED HOUSE COMPLEX,2007,65594.0,40.970308501748654,-116.10938647726064
NV4121511655020070717,WILLOW CREEK RIDGE,2007,1892.0,41.215337260164496,-116.54907081047705
CA3498912016320070221,UNNAMED,2007,1507.0,34.98785018231743,-120.16370845224006
CA3602211662320070414,GOLDEN,2007,2062.0,36.0310584660167,-116.59413387958219
CA3902312304520070131,PYRAMID RIDGE VMP RX FY 07,2007,1195.0,39.10655206595512,-123.05974627250848
NV4071611734820071012,HORSE,2007,7351.0,40.70642852476608,-117.34871522152638
CA3592812029720070810,TAR,2007,5010.0,35.925422461196824,-120.28865836116591
CA3405411874820071124,CORRAL,2007,4555.0,34.05521645308341,-118.7483970512392
NV4062011638120070717,BOBS FLAT 3,2007,13685.0,40.61959717791669,-116.3778533162748
NV3946111512920060818,RX,2006,1279.0,39.463747958160575,-115.13018956665287
CA4103512028020061011,COLD SPRINGS PRESCRIBED BURN,2006,1557.0,41.03478210118786,-120.28028028740246
CA3605012069320060722,RICO,2006,11807.0,36.04760961128778,-120.69254696676164
CA3568812008020060803,NET,2006,1551.0,35.688033990999664,-120.08461673447542
CA3612012040220060513,ALMAZAN,2006,2134.0,36.12289128530309,-120.40249342904575
CA3521111967620060529,MOCAL,2006,1037.0,35.21001169951118,-119.67551658421999
CA3780612037620060703,PEDRO,2006,1884.0,37.806175648075325,-120.37820617742597
CA3528111983720060711,BECK,2006,1748.0,35.280746561808705,-119.84053407201483
CA3736012134520060709,CANYON,2006,36851.0,37.36516348259535,-121.3342300268888
CA3582111951120060527,ALPAUGH,2006,1501.0,35.822462442549906,-119.50898567503623
CA3480511881920060813,QUAIL,2006,4949.0,34.80659600881323,-118.82161244318658
CA4074212300420060729,JUNCTION,2006,3332.0,40.74140287587364,-123.00187759945149
CA3996312371720060924,NOBLE,2006,1238.0,39.9633958868337,-123.71701278710343
CA4076012014920060625,OBSERVATION,2006,2762.0,40.75970682212845,-120.15204424400446
NV4098811976920060626,DUCK,2006,1426.0,40.98848023575766,-119.76841714898161
NV4007611730520060724,COTTONWOOD BASIN,2006,2291.0,40.073952178790066,-117.30754344554481
NV4012911708220060724,MOON VALLEY II,2006,2985.0,40.12790894675795,-117.07244887550105
NV3994911696620060722,HALL,2006,4966.0,39.95295218642995,-116.96669405988224
NV3966411696820060727,SILVER CREEK,2006,1986.0,39.660844459579884,-116.96475782409021
NV4054511701320060822,305,2006,3508.0,40.543619682887474,-117.00875647324459
NV3695711657020060708,BEATTY,2006,18846.0,36.9510263854097,-116.57434481773701
NV3695511685120060708,SAWTOOTH,2006,3047.0,36.952075204900346,-116.85034358117144
NV3933011960020060722,SIX MILE 2,2006,1739.0,39.331239468203755,-119.59785332071856
NV4000811996920060806,BOOTLEGGER,2006,6508.0,40.00814604867107,-119.96526703390657
NV3951411929020060626,VIIRGINIA,2006,4025.0,39.51112471471668,-119.29564846208761
NV3985011755520060711,STORMCLOUD,2006,6883.0,39.85388808098481,-117.5511072383413
NV4114211539220060724,MARBLE,2006,39366.0,41.1381709038127,-115.39516587383872
NV4142111667920060725,WINTERS,2006,242873.0,41.433403237866784,-116.64234370044606
NV4104411597720060726,BASCO,2006,47655.0,41.050557137382704,-115.95927135964337
NV4126611606220060727,TAYLOR,2006,4931.0,41.285223514437824,-116.07569766015334
NV4127911554720060815,SUGARLOAF 1,2006,7022.0,41.28169995269214,-115.54628631359688
NV4143111542120060815,CHARLESTON,2006,154036.0,41.41596741077037,-115.41758320235694
NV4145911697120060816,RODEAR,2006,1143.0,41.459301519215146,-116.96934314842714
NV4091211579520060823,MUDD,2006,14156.0,40.91013289662812,-115.79411850743648
NV4172611669820060903,SILVER LAKE,2006,2738.0,41.721258503215545,-116.70048639263406
NV4063211609920060903,WEBB,2006,14523.0,40.63407636110584,-116.09799540301395
NV4037911608720060903,HAY,2006,1473.0,40.38113903471449,-116.08796658589742
NV4161211509120060903,DEER,2006,18280.0,41.60892388088387,-115.0951547599364
NV4149011635520060903,AMAZON,2006,105310.0,41.48459380398417,-116.34114237386761
NV4042111628220060606,FRENCHIE,2006,3274.0,40.4237065520387,-116.27032473678116
NV4059611630520060620,BARTH 1,2006,2337.0,40.59432409256962,-116.30613682377154
NV4082511602820060625,SUZIE,2006,81760.0,40.83252077886599,-116.01641968193728
NV4099311549420060625,ELBURZ 1,2006,10297.0,40.99145473573776,-115.49285226026734
NV4048111578220060626,SNEEKEE,2006,10692.0,40.47560813856243,-115.78436433109935
NV4107211651720060626,NORTH ANTELOPE,2006,10662.0,41.07247790180191,-116.51642050340666
NV4095411615320060704,RED HOUSE,2006,1292.0,40.954969098210725,-116.15450313628533
NV3746711499320060724,RANGE,2006,23506.0,37.46627737247617,-114.99719549447752
NV3865511507420060721,GUBLER,2006,1510.0,38.65384757710202,-115.07391689979512
NV3761711529320060723,SPRINGER,2006,5890.0,37.61951394341252,-115.28952192647675
NV3770111505020060723,HAMBLY,2006,23841.0,37.69822831295503,-115.06480454049462
NV3742311510120060823,HIGBY,2006,12869.0,37.45135511935152,-115.07661974019025
NV3789711513520060609,ROCKY,2006,3410.0,37.89703935552366,-115.13713262242973
NV3746611530820060702,HIKO,2006,1082.0,37.466753573046866,-115.30931653703826
NV3728411497620060703,TEXAS,2006,5654.0,37.29359400053513,-114.97734616268305
NV3745511502620060705,TWIN SPRINGS,2006,1660.0,37.46134084817072,-114.99890936281791
NV3612911545420060906,SCENIC,2006,1624.0,36.12886527808623,-115.45436179266838
NV3673011505220060627,VEGAS,2006,21593.0,36.73506702049736,-115.0526068889342
NV3646511506020060701,FWS 9,2006,20441.0,36.463133775950816,-115.06649105323994
NV4068911741920060722,SMELSER PASS,2006,4869.0,40.69488961196729,-117.42197323352114
NV4111311795920060722,NORTH BLUE MOUNTAIN,2006,17237.0,41.11629381147494,-117.94685468915641
NV4188911849920060723,TRIDENT,2006,5780.0,41.88842711604906,-118.49683600712824
NV4142511916020060723,SOLDIER,2006,1141.0,41.42450835825784,-119.15940550357476
NV4161011870220060724,NEW YORK PEAK,2006,3331.0,41.61129885055281,-118.70111377258787
NV4106411782520060723,KRUM HILLS,2006,1175.0,41.06295968193806,-117.82679874751658
NV4113111771420060919,BLOODY RUNS,2006,2692.0,41.1436563007291,-117.7185569091219
NV4084411952720060625,SQUAW,2006,2500.0,40.84374267748356,-119.52199751803957
NV4034011935620060625,EMPIRE,2006,3071.0,40.343986077051404,-119.35784791656886
NV4044911878020060623,PORTER,2006,1396.0,40.44838423862278,-118.78048714135038
NV4089511792920060628,MM 168,2006,2357.0,40.879455882447914,-117.92647483787509
NV4178411816420060627,COVERT,2006,5103.0,41.77769607204515,-118.15707927741136
NV4042111932720060627,POITO,2006,5982.0,40.42148695832096,-119.32561873219343
NV4150711775220060708,MCCONNELL,2006,1544.0,41.506756579147954,-117.75271902314606
NV4111711742920060712,EDEN,2006,2245.0,41.115070733386645,-117.43279122227715
CA3505011989520061011,CUYAMA,2006,1050.0,35.05079797428062,-119.89763739134916
CA3430811755220060505,FIRST BURN UNIT,2006,1162.0,34.30765246967011,-117.5519062425443
CA3615912025120061025,PHELPS,2006,1661.0,36.16102022257454,-120.25185055995311
CA4141412317720060723,UNCLES COMPLEX,2006,3794.0,41.40302991758862,-123.17474980872684
CA4164312170920061029,HILL 23 UB 05,2006,2302.0,41.644388557949796,-121.69187076506392
CA3575711999720060604,DEVIL,2006,1135.0,35.757762437059114,-119.99801901972393
CA3341011845320060722,EMPIRE,2006,1072.0,33.41092493679095,-118.45113571148214
CA4037112070120060718,CREEK,2006,1685.0,40.36918478205988,-120.70440313812941
CA3875412190520060922,ZAM ASSIST,2006,14404.0,38.75116004491176,-121.90866708622414
CA3499012015320060109,COLSON,2006,1573.0,34.98677948522326,-120.1550131591412
CA3398111702120060916,ORCHARD,2006,1609.0,33.98054866480385,-117.02220504747436
CA3395211691920060917,RANCH,2006,2074.0,33.95150605709972,-116.9192938338815
CA3733112113520060526,STUHR,2006,1546.0,37.33437535278815,-121.13377901854074
CA3767712151320060711,MIDWAY,2006,6243.0,37.69096175145023,-121.5450146924429
CA4148712239720060726,HOY,2006,1376.0,41.486989281276074,-122.39494175549918
CA3705711928720061201,SOS 06,2006,2462.0,37.05632136077681,-119.28560043547554
CA3734811949920060901,BL MAST WUI06,2006,2366.0,37.34936794737319,-119.49743115660121
CA3632311850620060709,MAGGIE,2006,3721.0,36.32519277745724,-118.50235177757654
CA4133612346520060724,ORLEANS COMPLEX,2006,15965.0,41.33980954571953,-123.45966352998131
CA3799111995320060724,SAWLOG/BIOMASS FY06 - EXTRA FUNDS,2006,1318.0,37.988106618643556,-119.94207065162013
CA3606111889420060720,COYOTE,2006,1386.0,36.06081057123447,-118.89412876878292
NV4146311606020060820,SNOW CANYON,2006,23895.0,41.47060764738572,-116.05400255331647
NV3824511552620060702,TROY PEAK,2006,1102.0,38.24392406539309,-115.52661621398076
NV3826511542420060625,SHERWOOD,2006,8803.0,38.26156046586692,-115.4232085051218
NV3859211937620060717,JACKASS,2006,6324.0,38.592395534740156,-119.37710661703453
CA3966612007920060625,BALLS CANYON,2006,1955.0,39.665056490836434,-120.08110838146098
CA3271711662220060723,HORSE,2006,16659.0,32.717801705570395,-116.618568515934
CA3696011828320060626,GOODALE,2006,4244.0,36.9619413814683,-118.2927981094348
CA3780411863020060914,SAWMILL,2006,7095.0,37.80545647575845,-118.63026694168005
CA4160912335520060723,TITUS,2006,6121.0,41.610485029282685,-123.3511344081871
CA4109112300620060724,RUSH,2006,5282.0,41.12578231638951,-123.03180875598385
CA3485111969520060619,PERKINS,2006,14342.0,34.84578423244493,-119.69590306810878
CA3491311929720060722,RIDGE,2006,2487.0,34.91604082011442,-119.29617707917554
CA3493011996120060722,BALD,2006,2075.0,34.93048563227466,-119.96128283157697
CA3461511897120060904,DAY,2006,159713.0,34.620998002537746,-118.97794532079507
CA4005312291020060626,HARVEY,2006,1299.0,40.053708488605196,-122.90947208142414
CA3966212292720060724,HUNTER,2006,16757.0,39.66021943149382,-122.92786493321802
CA4144612130920060626,HIGH,2006,2919.0,41.44996800931125,-121.30192130618316
CA4170812050420060724,SAGE,2006,5474.0,41.70646437301498,-120.49935012484089
CA4142612330620060724,HANCOCK,2006,23299.0,41.43728247798656,-123.29300203147635
CA4019512057720060625,BOULDER,2006,2872.0,40.19240129186184,-120.57742039703774
CA3411411662020060709,MILLARD,2006,86585.0,34.11251231976614,-116.61908747597866
CA3409211705720060829,EMERALD,2006,2106.0,34.09323495872472,-117.05619572614857
CA3432311720020060919,PINNACLES,2006,2651.0,34.32311932666038,-117.20249060117135
CA3386111687920061026,ESPERANZA,2006,40566.0,33.853056421927455,-116.88468805035696
CA3614511817320060726,BRODER WFU,2006,3484.0,36.14424127421099,-118.17326641158135
CA3541611826720060805,COTTONWOOD,2006,2386.0,35.41529692348189,-118.26878879332826
CA4151212231520060224,HOTLUM,2006,3171.0,41.51282977741504,-122.31334341507555
CA4095112320220060902,PIGEON,2006,100962.0,40.93414950603645,-123.18851789354866
CA3902412068120060905,RALSTON,2006,7975.0,39.02436417475514,-120.68252034341528
CA3963312058920060919,BASSETTS,2006,2320.0,39.633205096103886,-120.591315955686
CA4171712155520061024,BIG NASTY RX,2006,4338.0,41.71990654551728,-121.55962966391637
NV3691211694820060725,BULLFROG,2006,3614.0,36.91576034243021,-116.94895709791818
CA3599211702520060705,BUTTE 2,2006,1766.0,35.992399062604505,-117.02279778167805
CA3407111634020060722,WHISPERING PINES,2006,1425.0,34.07142305081311,-116.34117191557138
CA3387911608820060707,PUSHWALLA,2006,2468.0,33.87994553969226,-116.0873654190213
CA3676911865720060723,CEDAR GROVE ROARING,2006,1865.0,36.77196669122996,-118.65722385436455
CA4055512141920061031,GR2 RX,2006,1474.0,40.55360945856003,-121.42344576551125
CA3500111552420060720,TOUGH NUT,2006,1139.0,35.00264778291286,-115.52664215272296
CA3800211977920060721,FROG,2006,6673.0,38.00824042848656,-119.77214317610527
NV3791511505620060907,OREANA,2006,3150.0,37.91321779798202,-115.05467990957406
NV3952111942820060623,OLINGHOUSE,2006,7222.0,39.525039767107366,-119.43136161422636
NV4046511859720060626,SAGE,2006,28092.0,40.45807064243209,-118.59207284814084
NV4094011700920060630,IZZENHOOD FLATS,2006,2160.0,40.94187337582154,-117.01108417178247
NV4104511820120060708,BLUE MTN,2006,1004.0,41.04517496628451,-118.20100685066448
NV3708511512420060715,UNNAMED,2006,5242.0,37.066911935225654,-115.09796449914246
NV3921111970420060703,UNNAMED,2006,5896.0,39.23012916228794,-119.70008527618003
CA4061312002920060703,UNNAMED,2006,1021.0,40.61318484774172,-120.0281454173748
CA3598411648720060724,CALICO,2006,9274.0,36.012823103138,-116.53290589323835
CA3432311888020061203,SHEKELL,2006,10295.0,34.319796801258654,-118.89662711616414
CA3650112050920060722,THREE ROCKS,2006,9336.0,36.50022455772734,-120.50443134189481
NV4074511584020060820,EAST HUMBOLDT,2006,9436.0,40.727556346761055,-115.86379320967882
NV3955211994120060811,VERDI (STONE RIDGE),2006,5731.0,39.55348062423964,-119.93662608917607
NV4007011738420060906,GAP,2006,7143.0,40.06969362334319,-117.38720703664958
CA3382311769020060206,SIERRA,2006,9368.0,33.83125659334462,-117.69045067327038
NV4104111664720060903,SHEEP,2006,153116.0,41.01106358122925,-116.64724177411074
CA3894612240120090907,OASIS,2009,1476.0,38.94434443882551,-122.4001421282965
CA3435111888220090922,GUIBERSON,2009,19356.0,34.34905654738591,-118.8844698830122
CA4097812037120090801,DODGE COMPLEX (MENDIBOURNE),2009,1492.0,40.98300334520142,-120.36896184536639
CA4094212148720090802,SHU LIGHTNING COMPLEX (CASSEL),2009,6452.0,40.941963684135764,-121.485964949971
CA4068412283520090812,COFFIN,2009,1091.0,40.68399507514118,-122.83339449052293
NV3988211641520090518,RED HILLS JF28,2009,1001.0,39.87838287563538,-116.41556877095779
NV3976511997520090715,RED ROCK,2009,11360.0,39.76589260154837,-119.9695517687021
NV3992111999320090715,TRAILER 1,2009,1441.0,39.92223729549423,-119.98923548040432
