FIRE_ID,FIRE_NAME,YEAR,ACRES,latitude,longitude
CA3562811905219950529,SHERWOOD,1995,1206.0,35.627071063432986,-119.05320472896393
CA3562411978919950601,46,1995,4654.0,35.62398858705317,-119.79031627178921
CA3684512080419950508,NEES,1995,1160.0,36.844258169929645,-120.80375918845239
CA3502811950619950625,ELK,1995,1810.0,35.026588522801,-119.50785436184061
CA3792612050319950716,PEORIA,1995,3496.0,37.926504554472935,-120.50198579006631
CA3548111875119950717,ROCKY,1995,1837.0,35.48144896551786,-118.7483743000778
CA3568811961119950728,GILBREATH,1995,1373.0,35.68745005639177,-119.61219016992423
CA3498511848219950730,LOPEZ,1995,1627.0,34.98837667527173,-118.48033298100904
CA3400111667419950804,VERBENIA,1995,21601.0,34.011442181922334,-116.67593707904992
CA3920712310319951004,GUNTLEY,1995,2351.0,39.20503018055069,-123.10336745287852
NV4045411630219950720,FRENCHIE FLAT,1995,4844.0,40.45402949862691,-116.30251107221822
NV4039411638319950721,DANN,1995,24206.0,40.386722060444875,-116.38356474706684
NV4117311688619950916,CLOVER,1995,1730.0,41.172283774551815,-116.88892644921648
NV4096611689919950916,IZEN,1995,24423.0,40.996684710573895,-116.90638909993882
NV3690911625319950823,DOENTS1,1995,1826.0,36.910154224481715,-116.25265597673604
NV4177511799219950709,CROWLEY,1995,1064.0,41.77165430877556,-117.99345145529578
NV4074111747919950709,PUMPERNICKEL,1995,1039.0,40.74360660116718,-117.4758068271242
NV4085311940619950916,ROCK CREEK,1995,3019.0,40.85336273042462,-119.40821419966956
NV4072211782319950916,BARBER COMPLEX (JUPITER MINE),1995,4336.0,40.718229223638346,-117.82406390249564
NV4071011789019950916,BARBER COMPLEX (BARBER CANYON),1995,7014.0,40.71380579141672,-117.88717083125817
NV4198111867019950916,DENIO,1995,1261.0,41.98004747850759,-118.66890577269653
NV4160111807219950916,THACKER COMPLEX (THACKER),1995,2616.0,41.596003429886665,-118.07155910383156
NV4180911763419950916,BUCKSKIN COMPLEX,1995,1670.0,41.80999001778617,-117.6310638468322
NV4173411813819950916,THACKER COMPLEX (KINGS RIVER VALLEY),1995,2328.0,41.73449459517588,-118.13407210491854
CA3514312046219951022,TAR SPRINGS WEST,1995,1238.0,35.14480818772124,-120.46397930773362
CA3731712157719951016,ISABEL,1995,3353.0,37.31827940102715,-121.58104568216478
CA3816612072519950917,BEAR MTN. 12,1995,3095.0,38.16581092940094,-120.72488599551724
CA3507312029919950924,UNNAMED,1995,1923.0,35.074271077004866,-120.30132323049487
CA3527111997419950601,SIMMLER,1995,1211.0,35.270230964312724,-119.9730232961479
CA3524811952119950815,HONOLULU,1995,3103.0,35.24502354905947,-119.51819347056664
CA3400611721219950721,PILGRIM,1995,2214.0,34.00885555537847,-117.21360066470932
CA3955612164019951004,HWY 149,1995,1968.0,39.55396707967626,-121.64007836051867
CA3515211854719950829,KELLER,1995,1138.0,35.152094641449665,-118.54723853259779
CA3444211838019951005,FREEWAY FIRE NO II,1995,1200.0,34.44578176610236,-118.37575405252977
CA3259211648919950729,FOREST GATE,1995,1150.0,32.592347371545266,-116.48971239079484
CA3291011701419950716,SYCAMORE,1995,2141.0,32.91179459575037,-117.01321418783226
CA3297311695019950831,POWAY,1995,1738.0,32.97337387286304,-116.9529929653175
CA3394511674219950623,EXCELSIOR,1995,2045.0,33.94672936362757,-116.74025482208815
